,text,label,party,year,country
306,"Wir wollen deshalb wirksame Fähigkeiten der Bundeswehr zur Drohnenabwehr, Luftverteidigung und zum elektronischen Kampf deutlich stärken.",104.0,cdu,2021,9
307,Die Kosten für militärische Beschaffungen wollen wir durch die Entwicklung und Umsetzung gemeinsamer Rüstungsprojekte mit europäischen Partnern begrenzen.,104.0,cdu,2021,9
308,Dabei wollen wir eine leistungsfähige wehrtechnische Industrie in Deutschland erhalten.,104.0,cdu,2021,9
309,Wir wollen die für die europäische Verteidigungspolitik zentralen Schlüsselprojekte engagiert vorantreiben.,104.0,cdu,2021,9
310,Rüstungsexporte sind dabei ein gestaltendes Element der Sicherheitspolitik.,104.0,cdu,2021,9
311,Deswegen setzen wir uns für einheitliche europäische Richtlinien ein.,108.0,cdu,2021,9
312,"Wir wollen mit einem Bundeswehrplanungsgesetz dazu beitragen, dass Sicherheit unabhängig von konjunkturellen Schwankungen und kurzfristigen Änderungen politischer Stimmungsbilder als Kernaufgabe des Staates verlässlich finanziell gesichert bleibt.",104.0,cdu,2021,9
315,"Die Ziele der Vereinten Nationen für eine nachhaltige Entwicklung der Agenda 2030, das Pariser Klimaschutzabkommen und die Menschenrechte sind unser Leitbild für eine gerechte Globalisierung, für eine friedliche und nachhaltige Entwicklung in der Welt.",107.0,cdu,2021,9
316,Dabei sind folgende Ziele und Ansätze für uns vorrangig: Wir können eine Welt ohne Hunger erreichen.,107.0,cdu,2021,9
317,"Sie ist möglich, wenn Konflikte gelöst, steigende Beträge in Ernährungshilfen geleistet und die Erträge der Landwirtschaft weltweit gesteigert werden.",107.0,cdu,2021,9
318,"Im Rahmen der bilateralen Zusammenarbeit unterstützen wir Menschen in den am wenigsten entwickelten Ländern, damit sie Zugang zu staatlicher Grundversorgung wie Bildung, Wasser, Ernährung und Gesundheit bekommen.",107.0,cdu,2021,9
319,"Um künftigen Pandemien vorzubeugen, werden wir im Rahmen der globalen Gesundheitspolitik die Wechselbeziehungen von Mensch, Tier und Umwelt (One-Health-Ansatz) stärker als bisher beachten.",504.0,cdu,2021,9
320,Wir wollen die Entwicklungszusammenarbeit und strategische Außenwirtschaftsförderung stärker verknüpfen.,107.0,cdu,2021,9
321,"So erleichtern wir es Unternehmen, in moderne und digitale Arbeitsplätze in Entwicklungsländern zu investieren und so den Wohlstand für alle zu fördern.",107.0,cdu,2021,9
322,"Wenn Staat und Wirtschaft enger kooperieren, können zudem Menschenrechte",201.2,cdu,2021,9
323,sowie soziale und ökologische Mindeststandards besser sichergestellt werden.,416.2,cdu,2021,9
324,Außerdem wollen wir gemeinsam das berufliche duale Ausbildungssystem auf die jeweiligen Gegebenheiten vor Ort anpassen und noch stärker fördern.,411.0,cdu,2021,9
325,Bei all unseren Ansätzen wollen wir insbesondere Frauen und Mädchen stärken.,503.0,cdu,2021,9
326,Wir setzen uns für ihr Recht auf Selbstbestimmung und Familienplanung ein.,503.0,cdu,2021,9
328,"Deutschland gehört zu den wenigen Ländern, die in den vergangenen beiden Jahren 0,7 Prozent des Bruttonationaleinkommens für öffentliche Entwicklungszusammenarbeit ausgegeben haben, wie es weltweit als Ziel vereinbart wurde.",107.0,cdu,2021,9
329,"Wir wollen auch in Zukunft 0,7 Prozent des Bruttonationaleinkommens für öffentliche Entwicklungszusammenarbeit ausgeben.",107.0,cdu,2021,9
330,"Damit wollen wir dazu beitragen, die durch die Pandemie ausgelösten Entwicklungsrückschritte in vielen Ländern der Welt rasch wieder umzukehren.",107.0,cdu,2021,9
331,Das ist auch im Interesse Deutschlands.,107.0,cdu,2021,9
332,"Um die vorhandenen Mittel bestmöglich einsetzen zu können, ist eine noch intensivere Abstimmung und Arbeitsteilung - vor allem im Rahmen der Europäischen Union - nötig.",107.0,cdu,2021,9
333,Darüber hinaus wollen wir neue Geber von Entwicklungsgeldern wie China auf gemeinsame Standards verpflichten.,107.0,cdu,2021,9
334,Auch in Zukunft wollen wir eng mit den Kirchen und Nichtregierungsorganisationen in der Entwicklungszusammenarbeit kooperieren.,107.0,cdu,2021,9
335,Wir erwarten von den Partnerländern bei der Entwicklungszusammenarbeit auch eine enge Kooperation bei der Bekämpfung von Fluchtursachen,107.0,cdu,2021,9
336,und illegaler Migration (zum Beispiel Rücknahme eigener Staatsangehöriger).,601.2,cdu,2021,9
338,"Eine friedliche, wirtschaftliche und ökologische Entwicklung unseres Nachbarkontinents Afrika ist im deutschen und europäischen Interesse.",107.0,cdu,2021,9
339,Unsere Afrikapolitik gestalten wir auf Basis eines modernen und differenzierten Afrikabildes.,107.0,cdu,2021,9
340,"Afrika ist für uns auch ein Kontinent mit einer ehrgeizigen jungen Generation, großer wirtschaftlicher Dynamik und hoher Innovationskraft.",107.0,cdu,2021,9
341,Wir wollen den Marshallplan mit Afrika zu einer vertieften institutionellen Partnerschaft in Form eines EU-Afrikarats weiterentwickeln.,107.0,cdu,2021,9
342,"Die EU muss attraktive Angebote der Zusammenarbeit unterbreiten, die auf Transparenz und finanzieller Nachhaltigkeit beruhen und das lokale Potenzial ausschöpfen.",107.0,cdu,2021,9
343,"Die Afrikanische Kontinentale Freihandelszone bietet die Chance für weitere Öffnungsschritte des EU-Binnenmarkts,",108.0,cdu,2021,9
344,für den Klimaschutz,501.0,cdu,2021,9
345,und für die Kooperation in Zukunftstechnologien.,411.0,cdu,2021,9
346,Nachhaltige Entwicklung in Afrika ist ohne Investitionen privater Unternehmen nicht möglich.,401.0,cdu,2021,9
347,Daher setzen wir bei der Zusammenarbeit mit Afrika auf die Prinzipien der Sozialen Markwirtschaft.,403.0,cdu,2021,9
348,"Besondere Bedeutung dabei haben der Zugang zu Kapital sowie staatliche Garantien zur Risikoabsicherung bei Handel, Investitionen und Projekten.",403.0,cdu,2021,9
349,Unverzichtbar sind Anstrengungen bei der Korruptionsbekämpfung,304.0,cdu,2021,9
350,"und für Rechtsstaatlichkeit, die wir fordern und fördern.",202.1,cdu,2021,9
351,"Wir wollen dazu beitragen, die Chancen der Digitalisierung,",411.0,cdu,2021,9
352,der Erneuerbaren Energien,416.2,cdu,2021,9
353,oder nachhaltiger Mobilität zu nutzen.,411.0,cdu,2021,9
354,In Partnerschaft mit der deutschen Wirtschaft und im Rahmen unserer europäischen Klimaaußenpolitik treiben wir so die Energiewende in Afrika voran.,416.2,cdu,2021,9
355,Afrika ist für die langfristige Sicherheit Europas von zentraler Bedeutung.,104.0,cdu,2021,9
356,Dies zeigt nicht zuletzt die anhaltende Migration in Richtung Europa.,601.2,cdu,2021,9
357,"Wir wollen die Staaten und Gesellschaften Afrikas im Laufe des Jahrzehnts dazu befähigen, selbst und mithilfe der Afrikanischen Union den Terrorismus zu bekämpfen und für ihre eigene Sicherheit zu sorgen.",107.0,cdu,2021,9
359,Überlebensfragen der gesamten Menschheit und deshalb Schwerpunkte unserer Klima-Außenpolitik sind das Erreichen der Klimaziele sowie die Bewahrung der Artenvielfalt und der Wälder.,501.0,cdu,2021,9
360,Wir setzen uns für ein Bündnis zur Stärkung innovativer klimafreundlicher Technologien weltweit ein.,501.0,cdu,2021,9
361,"Wo der Klimawandel die Sicherheit gefährdet, muss die internationale Gemeinschaft präventiv handeln.",107.0,cdu,2021,9
362,Dafür wollen wir die Schlichtungsmöglichkeiten der Vereinten Nationen verstärken.,107.0,cdu,2021,9
363,Wir wollen im Rahmen der internationalen Klimafinanzierung die Entwicklungsländer bei der Anpassung an den Klimawandel und beim Umweltschutz durch den Transfer von technischem Wissen unterstützen.,107.0,cdu,2021,9
364,"Daher streben wir im Rahmen unserer europäischen Clean-Tech-Initiative eine enge Klimapartnerschaft mit Ländern in Asien, in der arabischen Welt und in Lateinamerika an.",107.0,cdu,2021,9
365,Die Herausforderungen der Erderwärmung sind global.,107.0,cdu,2021,9
366,"Deshalb wollen wir, dass Deutschland als weltweit führendes und modernes Industrieland hier im Rahmen der Internationalen Gemeinschaft einen übergeordneten Beitrag leistet.",107.0,cdu,2021,9
367,So wollen wir beispielsweise den Aufbau und die Finanzierung von Abfallsammel- und Sortiersystemen unterstützen sowie die Zusammenarbeit gegen die Meeres- und Umweltverschmutzung intensivieren.,501.0,cdu,2021,9
368,"Wir setzen uns dafür ein, dass internationale Kohlenstoffsenken wie Regenwälder geschützt werden und ihre Leistung honoriert wird.",501.0,cdu,2021,9
369,"Unser ist Ziel ist, dass langfristig ein globaler Emissionshandel etabliert wird.",501.0,cdu,2021,9
370,"Wir wollen moderne Handelspolitik auch als Instrument dazu nutzen, hohe Standards und wirksame Maßnahmen für den Klimaschutz global durchzusetzen.",501.0,cdu,2021,9
371,"Zur Eindämmung der Erderwärmung ist entscheidend, dass Entwicklungs- und Schwellenländer ihre Wirtschaft von Anfang an klimafreundlich aufbauen.",501.0,cdu,2021,9
372,"Wir wollen, dass internationale Erfolge beim Klimaschutz auch in nationalen Klimabilanzen berücksichtigt werden - zusätzlich zu den eigenen Klimaschutzmaßnahmen in Deutschland.",501.0,cdu,2021,9
373,"Denn jede eingesparte Tonne CO2 zählt - egal, wo sie eingespart wird.",501.0,cdu,2021,9
374,"Wir wollen uns deshalb dafür einsetzen, dass sich die nächste Klimakonferenz in Glasgow darauf verständigt, neben den ambitionierten Klimaschutzmaßnahmen auf nationaler und europäischer Ebene auch Emissionsminderungen durch Klimaschutzprojekte in Entwicklungs- und Schwellenländern auf nationale Klimaziele anteilig anzurechnen.",501.0,cdu,2021,9
375,Dabei müssen Doppelanrechnungen wirksam ausgeschlossen werden.,501.0,cdu,2021,9
377,"Unser Unions-Versprechen: Wir arbeiten für ein modernes Europa, das weltpolitikfähig ist, um die globalen Herausforderungen gemeinsam zu meistern.",108.0,cdu,2021,9
378,"Dafür muss Europa handlungsfähiger, mutiger und entschlossener werden.",108.0,cdu,2021,9
379,"Denn nur wenn es Europa gut geht, geht es auch Deutschland gut.",108.0,cdu,2021,9
380,Europa wird herausgefordert - von innen und von außen.,108.0,cdu,2021,9
381,Innerhalb Europas setzen Populisten von links und rechts die europäische Demokratie unter Druck.,202.1,cdu,2021,9
382,Zusätzlich erschweren Nationalismus und Eigeninteressen einiger EU-Mitgliedsstaaten immer wieder gemeinsame europäische Lösungen oder verhindern ein Auftreten der EU mit einer Stimme.,108.0,cdu,2021,9
383,"Und schließlich ist die EU in zentralen Bereichen, wie etwa der Verteidigungspolitik, nicht so handlungsfähig, wie wir uns das wünschen.",104.0,cdu,2021,9
384,Auch von außen sehen wir den europäisch-abendländischen Leitgedanken der Demokratie,202.1,cdu,2021,9
385,wie auch der Sozialen Marktwirtschaft unter Druck und im Wettbewerb mit konkurrierenden Gesellschafts- und Wirtschaftsmodellen.,403.0,cdu,2021,9
386,"Freier Welthandel mit offenen Märkten, der uns Wohlstand gebracht hat, ist keine Selbstverständlichkeit mehr.",407.0,cdu,2021,9
387,Unsere Antwort auf diese Herausforderung lautet: Mehr Europa!,108.0,cdu,2021,9
388,Denn nur gemeinsam mit unseren europäischen Partnern werden wir die Herausforderungen meistern.,108.0,cdu,2021,9
389,"Dafür brauchen wir schnellere und dynamischere Entscheidungen dort, wo es europäische Lösungen und entschlossenes Handeln auf internationaler Ebene braucht.",108.0,cdu,2021,9
390,Dabei gilt die Formel: Nicht jedes Problem in Europa ist ein Problem für Europa.,110.0,cdu,2021,9
391,"Wir investieren in Europas Sicherheit, ob nach innen oder außen, damit auch unsere Kinder und Enkel in Europa in Frieden, Freiheit und Sicherheit leben können.",104.0,cdu,2021,9
394,Die Europäische Union ist und bleibt das größte politische Erfolgsprojekt unserer Zeit.,108.0,cdu,2021,9
395,"Sie hat den Menschen in Deutschland und Europa Frieden, Freiheit, Demokratie, Sicherheit und Wohlstand gebracht.",108.0,cdu,2021,9
396,Auch wenn nicht immer alles perfekt läuft: Die Menschen in unserem Land profitieren tagtäglich von Europa.,108.0,cdu,2021,9
397,Deshalb haben wir von Anfang an den Prozess der europäischen Einigung leidenschaftlich vorangetrieben und Brücken zwischen Ost und West gebaut.,108.0,cdu,2021,9
398,Wir wollen europäische Kooperation und Integration statt nationalistischer Abschottung.,108.0,cdu,2021,9
399,"Nur so werden wir Deutschland und Europa widerstandsfähiger machen: bei Pandemien, ökonomischen Krisen, terroristischen Bedrohungslagen und Cyberangriffen.",108.0,cdu,2021,9
401,"Mit überzeugten Europäern wie Konrad Adenauer, Helmut Kohl, Franz Josef Strauß, Theo Waigel und Angela Merkel haben wir die europäische Einigung geprägt.",108.0,cdu,2021,9
402,"Unsere unverrückbaren Prinzipien und europäischen Grundwerte der offenen Gesellschaft, der repräsentativen Demokratie, der Sozialen Marktwirtschaft, der Rechtsstaatlichkeit, der Subsidiarität, der friedlichen Konfliktlösung und Konsensfindung in Europa leiten uns.",108.0,cdu,2021,9
403,"Die enge deutsch-französische Freundschaft ist für uns elementar und hat durch den Aachener Vertrag eine neue Dynamik bekommen, die jetzt mit Leben gefüllt werden muss.",107.0,cdu,2021,9
404,"Das gilt insbesondere etwa bei den großen Herausforderungen wie der Künstlichen Intelligenz, der Wasserstofftechnologie und der Batteriezellforschung sowie bei der sicherheits- und außenpolitischen Zusammenarbeit.",107.0,cdu,2021,9
405,"Die deutsch-französische Freundschaft ist und bleibt Motor für die europäische Einigung und Fortentwicklung - aber nicht exklusiv, sondern als Initialzündung für mutige Schritte mit anderen.",108.0,cdu,2021,9
406,Wir wollen enge Abstimmungen und Austausch zu konkreten Problemlösungen.,108.0,cdu,2021,9
407,Unser europäischer Ansatz achtet die berechtigten Interessen aller Mitgliedstaaten unabhängig von ihrer Größe.,108.0,cdu,2021,9
408,"Die Zusammenarbeit mit unseren Nachbarn und Freunden im Benelux-Raum sowie unseren östlichen Nachbarstaaten, wie zum Beispiel Tschechien, hat sich vor allem in der Pandemie bewährt.",107.0,cdu,2021,9
409,Für uns bleibt die enge Zusammenarbeit und die Pflege der Freundschaft mit Polen eine zentrale Aufgabe deutscher Außenpolitik.,107.0,cdu,2021,9
412,"Eine größere deutsche und europäische Unabhängigkeit und Sicherheit sind Grundvoraussetzungen, um im globalen Systemwettbewerb bestehen zu können.",108.0,cdu,2021,9
413,"Deswegen muss Europa mit einer Stimme sprechen, um weltpolitikfähig zu werden.",108.0,cdu,2021,9
414,In einer geopolitisch immer unsichereren und komplexeren Welt muss Europa im eigenen Interesse mehr außen- und sicherheitspolitische Verantwortung für sich und die Welt übernehmen.,104.0,cdu,2021,9
415,Wir wollen in der Außen- und Sicherheitspolitik Mehrheitsentscheidungen.,104.0,cdu,2021,9
416,Mehr Selbstbewusstsein nach außen erreichen wir durch mehr Geschlossenheit nach innen.,108.0,cdu,2021,9
417,"Dafür müssen wir in der Europäischen Union schneller als bisher zu gemeinsamen Positionen kommen und bereit sein, diese wirkungsvoll umzusetzen.",108.0,cdu,2021,9
418,"Wir wollen eine verbesserte und flexible Sicherheitsarchitektur, die auch das Vereinigte Königreich einbezieht, um unsere Positionen stärker einzubringen und mit unseren Partnern zu koordinieren.",104.0,cdu,2021,9
419,"Wir setzen uns für einen zusätzlichen, gemeinsamen ständigen Sitz der EU im Sicherheitsrat der Vereinten Nationen ein.",108.0,cdu,2021,9
420,"Wir werden mit einem Bündnis der Gestaltungswilligen die Initiative ergreifen, um die außen- und sicherheitspolitische Koordinierung zu verbessern und die Wirksamkeit der europäischen Verteidigung zu erhöhen.",104.0,cdu,2021,9
421,Wir wollen ein solches außen- und sicherheitspolitisches Kerneuropa nicht exklusiv gestalten.,104.0,cdu,2021,9
422,"Es muss gerade auch jene Staaten miteinbeziehen, deren Sicherheitsinteressen in besonderer Weise betroffen sind, etwa an der Ostflanke der NATO.",104.0,cdu,2021,9
423,Wir wollen im Rahmen der Europäischen Verteidigungsunion und PESCO langfristig gemeinsame europäische Streitkräfte aufstellen.,104.0,cdu,2021,9
424,"Dafür wollen wir die militärische Zusammenarbeit der nationalen Streitkräfte weiter verbessern, noch stärker vernetzen und gemeinsame europäische Einsatzfähigkeiten innerhalb und außerhalb der NATO ausbauen.",104.0,cdu,2021,9
425,Wir setzen auf intensivere verteidigungspolitische Zusammenarbeit im Sinne der vernetzten Sicherheitspolitik.,104.0,cdu,2021,9
426,"Nur so kann die Stärke der Europäischen Union - die Bündelung diplomatischer, militärischer und entwicklungspolitischer Mittel - voll zur Geltung kommen.",108.0,cdu,2021,9
427,Wir bekennen uns uneingeschränkt zur NATO.,104.0,cdu,2021,9
428,Wir wollen die eigene Führungsfähigkeit für EU-Missionen durch die Errichtung eines Europäischen Hauptquartiers realisieren.,104.0,cdu,2021,9
429,Wir wollen mithilfe der Europäischen Rüstungsagentur und des Europäischen Verteidigungsfonds gemeinsame Rüstungsprojekte und -beschaffung fördern.,104.0,cdu,2021,9
430,"Die EU-Mitgliedstaaten vermeiden so unnötige Ausgaben,",414.0,cdu,2021,9
431,erlangen bessere Verteidigungsfähigkeit,104.0,cdu,2021,9
432,und entwickeln Schritt für Schritt eine gemeinsame Sicherheitskultur sowie gemeinsame europäische Rüstungsexportrichtlinien.,104.0,cdu,2021,9
